[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_Buffer(231118)_2_02.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.39333,-780
1.39500,-775
1.39667,-771
1.39833,-767
1.40000,-763
1.40167,-759
1.40333,-754
1.40500,-750
1.40667,-747
1.40833,-744
1.41000,-741
1.41167,-738
1.41333,-736
1.41500,-733
1.41667,-731
1.41833,-729
1.42000,-726
1.42167,-723
1.42333,-719
1.42500,-715
1.42667,-710
1.42833,-703
1.43000,-696
1.43167,-691
1.43333,-686
1.43500,-682
1.43667,-677
1.43833,-673
1.44000,-670
1.44167,-667
1.44333,-664
1.44500,-661
1.44667,-658
1.44833,-655
1.45000,-650
1.45167,-645
1.45333,-638
1.45500,-631
1.45667,-624
1.45833,-617
1.46000,-610
1.46167,-602
1.46333,-594
1.46500,-587
1.46667,-581
1.46833,-576
1.47000,-570
1.47167,-563
1.47333,-557
1.47500,-550
1.47667,-542
1.47833,-533
1.48000,-524
1.48167,-515
1.48333,-506
1.48500,-496
1.48667,-486
1.48833,-475
1.49000,-466
1.49167,-459
1.49333,-452
1.49500,-444
1.49667,-437
1.49833,-429
1.50000,-420
1.50167,-410
1.50333,-398
1.50500,-387
1.50667,-375
1.50833,-364
1.51000,-351
1.51167,-337
1.51333,-323
1.51500,-312
1.51667,-301
1.51833,-290
1.52000,-279
1.52167,-268
1.52333,-258
1.52500,-247
1.52667,-236
1.52833,-224
1.53000,-211
1.53167,-200
1.53333,-189
1.53500,-178
1.53667,-165
1.53833,-153
1.54000,-141
1.54167,-131
1.54333,-120
1.54500,-108
1.54667,-96
1.54833,-84
1.55000,-72
1.55167,-59
1.55333,-45
1.55500,-31
1.55667,-17
1.55833,-4
1.56000,10
1.56167,25
1.56333,41
1.56500,56
1.56667,71
1.56833,87
1.57000,106
1.57167,125
1.57333,142
1.57500,160
1.57667,179
1.57833,200
1.58000,221
1.58167,239
1.58333,256
1.58500,273
1.58667,291
1.58833,308
1.59000,325
1.59167,342
1.59333,359
1.59500,379
1.59667,398
1.59833,416
1.60000,434
1.60167,453
1.60333,473
1.60500,493
1.60667,511
1.60833,529
1.61000,546
1.61167,566
1.61333,585
1.61500,603
1.61667,621
1.61833,641
1.62000,663
1.62167,685
1.62333,705
1.62500,724
1.62667,743
1.62833,763
1.63000,784
1.63167,803
1.63333,822
1.63500,842
1.63667,865
1.63833,887
1.64000,908
1.64167,928
1.64333,950
1.64500,975
1.64667,998
1.64833,1020
1.65000,1042
1.65167,1064
1.65333,1089
1.65500,1113
1.65667,1136
1.65833,1158
1.66000,1181
1.66167,1207
1.66333,1232
1.66500,1256
1.66667,1280
1.66833,1305
1.67000,1333
1.67167,1361
1.67333,1387
1.67500,1412
1.67667,1439
1.67833,1468
1.68000,1496
1.68167,1522
1.68333,1545
1.68500,1569
1.68667,1594
1.68833,1619
1.69000,1643
1.69167,1667
1.69333,1694
1.69500,1723
1.69667,1753
1.69833,1780
1.70000,1807
1.70167,1836
1.70333,1869
1.70500,1900
