[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_none_1_01.lcd
Output Date,11/20/2023
Output Time,12:56:17 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.66333,4483
1.66500,4464
1.66667,4444
1.66833,4421
1.67000,4400
1.67167,4381
1.67333,4364
1.67500,4346
1.67667,4327
1.67833,4310
1.68000,4294
1.68167,4279
1.68333,4264
1.68500,4247
1.68667,4231
1.68833,4216
1.69000,4200
1.69167,4184
1.69333,4165
1.69500,4147
1.69667,4130
1.69833,4113
1.70000,4096
1.70167,4076
1.70333,4058
1.70500,4041
1.70667,4026
1.70833,4010
1.71000,3994
1.71167,3978
1.71333,3964
1.71500,3951
1.71667,3937
1.71833,3922
1.72000,3908
1.72167,3896
1.72333,3885
1.72500,3875
1.72667,3864
1.72833,3853
1.73000,3844
1.73167,3835
1.73333,3826
1.73500,3816
1.73667,3806
1.73833,3796
1.74000,3786
1.74167,3776
1.74333,3764
1.74500,3752
1.74667,3742
1.74833,3732
1.75000,3723
1.75167,3712
1.75333,3702
1.75500,3693
1.75667,3685
1.75833,3676
1.76000,3667
1.76167,3658
1.76333,3650
1.76500,3642
1.76667,3634
1.76833,3625
1.77000,3616
1.77167,3608
1.77333,3601
1.77500,3593
1.77667,3585
1.77833,3577
1.78000,3571
1.78167,3567
1.78333,3564
1.78500,3561
1.78667,3558
1.78833,3555
1.79000,3552
1.79167,3549
1.79333,3545
1.79500,3542
1.79667,3540
1.79833,3539
1.80000,3538
1.80167,3539
1.80333,3539
1.80500,3540
1.80667,3541
1.80833,3543
1.81000,3544
1.81167,3546
1.81333,3547
1.81500,3549
1.81667,3550
1.81833,3552
1.82000,3554
1.82167,3556
1.82333,3560
1.82500,3564
1.82667,3569
1.82833,3573
1.83000,3578
1.83167,3582
1.83333,3586
1.83500,3590
1.83667,3595
1.83833,3599
1.84000,3604
1.84167,3609
1.84333,3615
1.84500,3621
1.84667,3626
1.84833,3631
1.85000,3635
1.85167,3640
1.85333,3644
1.85500,3650
1.85667,3657
1.85833,3665
1.86000,3675
1.86167,3686
1.86333,3698
1.86500,3710
1.86667,3725
1.86833,3742
1.87000,3759
1.87167,3774
1.87333,3788
1.87500,3801
1.87667,3816
1.87833,3830
1.88000,3844
1.88167,3857
1.88333,3871
1.88500,3887
1.88667,3903
1.88833,3918
1.89000,3932
1.89167,3948
1.89333,3964
1.89500,3981
1.89667,3997
1.89833,4013
1.90000,4030
1.90167,4050
1.90333,4069
1.90500,4087
1.90667,4105
1.90833,4125
1.91000,4146
1.91167,4168
1.91333,4188
1.91500,4207
1.91667,4228
1.91833,4250
1.92000,4273
1.92167,4293
1.92333,4314
1.92500,4336
1.92667,4360
1.92833,4384
1.93000,4407
1.93167,4430
1.93333,4455
1.93500,4482
1.93667,4510
1.93833,4535
1.94000,4559
1.94167,4585
1.94333,4614
1.94500,4642
1.94667,4669
1.94833,4695
1.95000,4723
1.95167,4754
1.95333,4784
1.95500,4813
1.95667,4842
1.95833,4872
1.96000,4906
1.96167,4938
1.96333,4968
1.96500,4996
1.96667,5025
1.96833,5057
1.97000,5089
1.97167,5118
1.97333,5147
1.97500,5178
1.97667,5213
1.97833,5247
1.98000,5279
1.98167,5310
1.98333,5343
1.98500,5380
1.98667,5417
1.98833,5451
1.99000,5485
1.99167,5521
1.99333,5561
1.99500,5600
1.99667,5636
1.99833,5671
2.00000,5708
2.00167,5749
2.00333,5788
2.00500,5825
2.00667,5861
2.00833,5899
2.01000,5941
2.01167,5982
2.01333,6020
2.01500,6059
2.01667,6099
2.01833,6145
2.02000,6189
2.02167,6230
2.02333,6268
2.02500,6309
2.02667,6354
2.02833,6397
2.03000,6436
2.03167,6474
2.03333,6512
2.03500,6554
2.03667,6595
2.03833,6632
2.04000,6668
2.04167,6705
2.04333,6746
2.04500,6787
2.04667,6825
2.04833,6863
2.05000,6905
2.05167,6951
2.05333,6998
2.05500,7043
2.05667,7088
2.05833,7138
2.06000,7194
2.06167,7249
2.06333,7299
2.06500,7347
2.06667,7396
2.06833,7450
2.07000,7502
2.07167,7548
2.07333,7591
2.07500,7635
2.07667,7683
2.07833,7729
2.08000,7773
2.08167,7815
2.08333,7861
2.08500,7911
2.08667,7962
2.08833,8010
2.09000,8059
2.09167,8111
2.09333,8171
2.09500,8229
2.09667,8283
2.09833,8334
2.10000,8387
2.10167,8446
2.10333,8503
2.10500,8554
2.10667,8602
2.10833,8651
2.11000,8705
2.11167,8758
2.11333,8806
2.11500,8853
2.11667,8902
2.11833,8957
2.12000,9011
2.12167,9062
2.12333,9111
2.12500,9165
2.12667,9224
2.12833,9283
2.13000,9338
2.13167,9392
2.13333,9451
2.13500,9516
2.13667,9579
2.13833,9636
2.14000,9690
2.14167,9746
2.14333,9807
2.14500,9866
2.14667,9920
2.14833,9971
2.15000,10024
2.15167,10082
2.15333,10138
2.15500,10191
2.15667,10243
2.15833,10298
2.16000,10359
2.16167,10419
2.16333,10474
2.16500,10528
2.16667,10584
2.16833,10647
2.17000,10708
2.17167,10763
2.17333,10817
2.17500,10873
2.17667,10934
2.17833,10995
2.18000,11050
2.18167,11103
2.18333,11158
2.18500,11219
2.18667,11278
2.18833,11332
2.19000,11382
2.19167,11434
2.19333,11491
2.19500,11546
2.19667,11598
2.19833,11648
2.20000,11700
2.20167,11759
2.20333,11817
2.20500,11870
2.20667,11923
2.20833,11978
2.21000,12040
2.21167,12101
2.21333,12156
2.21500,12209
2.21667,12265
2.21833,12326
2.22000,12385
2.22167,12440
2.22333,12493
2.22500,12549
2.22667,12610
2.22833,12669
2.23000,12722
2.23167,12772
2.23333,12823
2.23500,12878
2.23667,12932
2.23833,12982
2.24000,13030
2.24167,13081
2.24333,13138
2.24500,13194
2.24667,13246
2.24833,13298
2.25000,13353
2.25167,13415
2.25333,13474
2.25500,13528
2.25667,13578
2.25833,13630
2.26000,13686
2.26167,13741
2.26333,13790
2.26500,13836
2.26667,13883
2.26833,13935
2.27000,13986
2.27167,14034
2.27333,14080
2.27500,14129
2.27667,14184
2.27833,14238
2.28000,14288
2.28167,14337
2.28333,14390
2.28500,14448
2.28667,14504
2.28833,14553
2.29000,14600
2.29167,14648
2.29333,14699
2.29500,14749
2.29667,14793
2.29833,14835
2.30000,14877
2.30167,14924
2.30333,14969
2.30500,15010
2.30667,15050
2.30833,15090
2.31000,15135
2.31167,15180
2.31333,15221
2.31500,15263
2.31667,15308
2.31833,15358
2.32000,15408
2.32167,15454
2.32333,15500
2.32500,15549
2.32667,15604
2.32833,15657
2.33000,15704
2.33167,15747
2.33333,15790
2.33500,15837
2.33667,15881
2.33833,15922
2.34000,15960
2.34167,16000
2.34333,16043
2.34500,16085
2.34667,16124
2.34833,16162
2.35000,16201
2.35167,16244
2.35333,16287
2.35500,16326
2.35667,16364
2.35833,16405
2.36000,16450
2.36167,16494
2.36333,16536
2.36500,16576
2.36667,16620
2.36833,16668
2.37000,16715
2.37167,16757
2.37333,16797
2.37500,16838
2.37667,16882
2.37833,16926
2.38000,16965
2.38167,17003
2.38333,17042
2.38500,17084
2.38667,17127
2.38833,17167
2.39000,17207
2.39167,17251
2.39333,17300
2.39500,17349
2.39667,17395
2.39833,17440
2.40000,17488
2.40167,17541
2.40333,17593
2.40500,17638
2.40667,17681
2.40833,17724
2.41000,17770
2.41167,17815
2.41333,17856
2.41500,17894
2.41667,17935
2.41833,17979
2.42000,18023
2.42167,18064
2.42333,18104
2.42500,18148
2.42667,18196
2.42833,18245
2.43000,18291
2.43167,18337
2.43333,18388
2.43500,18444
2.43667,18499
2.43833,18550
2.44000,18598
2.44167,18648
2.44333,18703
2.44500,18755
2.44667,18801
2.44833,18844
2.45000,18887
2.45167,18934
2.45333,18979
2.45500,19020
2.45667,19060
2.45833,19101
2.46000,19148
2.46167,19193
2.46333,19237
2.46500,19280
2.46667,19327
2.46833,19379
2.47000,19431
2.47167,19479
2.47333,19526
2.47500,19575
2.47667,19630
2.47833,19683
2.48000,19728
2.48167,19770
2.48333,19811
2.48500,19855
2.48667,19896
2.48833,19933
2.49000,19968
2.49167,20004
2.49333,20043
2.49500,20082
2.49667,20118
2.49833,20155
2.50000,20194
2.50167,20238
2.50333,20282
2.50500,20324
2.50667,20365
2.50833,20409
2.51000,20459
2.51167,20507
2.51333,20550
2.51500,20590
2.51667,20631
2.51833,20675
2.52000,20718
2.52167,20757
2.52333,20794
2.52500,20832
2.52667,20874
2.52833,20916
2.53000,20954
2.53167,20992
2.53333,21033
2.53500,21078
2.53667,21123
2.53833,21165
2.54000,21206
2.54167,21250
2.54333,21298
2.54500,21347
2.54667,21392
2.54833,21436
2.55000,21484
2.55167,21537
2.55333,21588
2.55500,21636
2.55667,21682
2.55833,21730
2.56000,21784
2.56167,21836
2.56333,21886
2.56500,21935
2.56667,21987
2.56833,22046
2.57000,22104
2.57167,22158
2.57333,22210
2.57500,22266
2.57667,22328
2.57833,22389
2.58000,22445
2.58167,22500
2.58333,22558
2.58500,22622
2.58667,22685
2.58833,22743
2.59000,22799
2.59167,22859
2.59333,22925
2.59500,22989
2.59667,23049
2.59833,23106
2.60000,23167
2.60167,23233
2.60333,23299
2.60500,23359
2.60667,23417
2.60833,23478
2.61000,23545
2.61167,23611
2.61333,23672
2.61500,23731
2.61667,23794
2.61833,23863
2.62000,23931
2.62167,23994
2.62333,24056
2.62500,24120
2.62667,24192
2.62833,24261
2.63000,24323
2.63167,24382
2.63333,24442
2.63500,24508
2.63667,24570
2.63833,24626
2.64000,24679
2.64167,24732
2.64333,24791
2.64500,24847
2.64667,24899
2.64833,24950
2.65000,25004
2.65167,25063
2.65333,25121
2.65500,25175
2.65667,25227
2.65833,25282
2.66000,25343
2.66167,25402
2.66333,25454
2.66500,25503
2.66667,25553
2.66833,25607
2.67000,25658
2.67167,25704
2.67333,25746
2.67500,25789
2.67667,25836
2.67833,25881
2.68000,25922
2.68167,25962
2.68333,26003
