[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_unknow-new_9_07.lcd
Output Date,11/20/2023
Output Time,3:54:28 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
2.37833,20604
2.38000,20641
2.38167,20681
2.38333,20721
2.38500,20758
2.38667,20793
2.38833,20831
2.39000,20873
2.39167,20914
2.39333,20952
2.39500,20989
2.39667,21029
2.39833,21073
2.40000,21116
2.40167,21154
2.40333,21191
2.40500,21230
2.40667,21272
2.40833,21313
2.41000,21351
2.41167,21388
2.41333,21426
2.41500,21469
2.41667,21510
2.41833,21548
2.42000,21585
2.42167,21623
2.42333,21664
2.42500,21705
2.42667,21742
2.42833,21779
2.43000,21817
2.43167,21860
2.43333,21902
2.43500,21942
2.43667,21981
2.43833,22023
2.44000,22070
2.44167,22116
2.44333,22158
2.44500,22199
2.44667,22241
2.44833,22288
2.45000,22333
2.45167,22375
2.45333,22416
2.45500,22460
2.45667,22509
2.45833,22557
2.46000,22601
2.46167,22645
2.46333,22692
2.46500,22744
2.46667,22795
2.46833,22841
2.47000,22886
2.47167,22933
2.47333,22985
2.47500,23035
2.47667,23082
2.47833,23127
2.48000,23175
2.48167,23229
2.48333,23281
2.48500,23329
2.48667,23376
2.48833,23425
2.49000,23480
2.49167,23533
2.49333,23582
2.49500,23628
2.49667,23677
2.49833,23731
2.50000,23784
2.50167,23833
2.50333,23880
2.50500,23930
2.50667,23986
2.50833,24040
2.51000,24089
2.51167,24136
2.51333,24185
2.51500,24239
2.51667,24291
2.51833,24340
2.52000,24387
2.52167,24436
2.52333,24491
2.52500,24545
2.52667,24593
2.52833,24639
2.53000,24686
2.53167,24738
2.53333,24788
2.53500,24834
2.53667,24879
2.53833,24925
2.54000,24976
2.54167,25026
2.54333,25072
2.54500,25117
2.54667,25164
2.54833,25216
2.55000,25267
2.55167,25313
2.55333,25357
2.55500,25404
2.55667,25455
2.55833,25504
2.56000,25548
2.56167,25591
2.56333,25635
2.56500,25684
2.56667,25731
2.56833,25773
2.57000,25812
2.57167,25853
2.57333,25897
2.57500,25941
2.57667,25980
2.57833,26018
2.58000,26058
2.58167,26103
2.58333,26146
2.58500,26186
2.58667,26224
2.58833,26263
2.59000,26307
2.59167,26350
2.59333,26389
2.59500,26429
2.59667,26471
2.59833,26517
2.60000,26564
2.60167,26608
2.60333,26652
2.60500,26699
2.60667,26752
2.60833,26804
2.61000,26851
2.61167,26896
2.61333,26943
2.61500,26994
2.61667,27044
2.61833,27090
2.62000,27135
2.62167,27183
2.62333,27236
2.62500,27288
2.62667,27336
2.62833,27384
2.63000,27436
2.63167,27493
2.63333,27549
2.63500,27601
2.63667,27652
2.63833,27707
2.64000,27767
2.64167,27827
2.64333,27882
2.64500,27935
2.64667,27992
2.64833,28055
2.65000,28116
2.65167,28171
2.65333,28223
2.65500,28277
2.65667,28337
2.65833,28393
2.66000,28444
2.66167,28491
2.66333,28539
2.66500,28591
2.66667,28641
2.66833,28686
2.67000,28730
2.67167,28776
2.67333,28827
2.67500,28877
2.67667,28924
2.67833,28971
2.68000,29021
2.68167,29078
2.68333,29132
2.68500,29181
2.68667,29226
2.68833,29271
