[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-new_5_03.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.29667,-183
1.29833,-167
1.30000,-153
1.30167,-138
1.30333,-126
1.30500,-117
1.30667,-111
1.30833,-108
1.31000,-106
1.31167,-106
1.31333,-108
1.31500,-111
1.31667,-116
1.31833,-122
1.32000,-128
1.32167,-135
1.32333,-143
1.32500,-152
1.32667,-163
1.32833,-173
1.33000,-182
1.33167,-191
1.33333,-200
1.33500,-209
1.33667,-218
1.33833,-225
1.34000,-232
1.34167,-238
1.34333,-245
1.34500,-251
1.34667,-256
1.34833,-260
1.35000,-263
1.35167,-265
1.35333,-267
1.35500,-268
1.35667,-267
1.35833,-265
1.36000,-262
1.36167,-259
1.36333,-255
1.36500,-251
1.36667,-246
1.36833,-240
1.37000,-234
1.37167,-227
1.37333,-219
1.37500,-209
1.37667,-197
1.37833,-185
1.38000,-173
1.38167,-162
1.38333,-149
1.38500,-135
1.38667,-121
1.38833,-109
1.39000,-97
1.39167,-85
1.39333,-72
1.39500,-60
1.39667,-50
1.39833,-42
1.40000,-34
1.40167,-27
1.40333,-22
1.40500,-20
1.40667,-22
1.40833,-26
1.41000,-32
1.41167,-39
1.41333,-46
1.41500,-53
1.41667,-60
1.41833,-67
1.42000,-73
1.42167,-78
1.42333,-81
1.42500,-82
1.42667,-83
1.42833,-83
1.43000,-83
1.43167,-84
1.43333,-85
1.43500,-86
1.43667,-87
1.43833,-87
1.44000,-88
1.44167,-88
1.44333,-87
1.44500,-87
1.44667,-85
1.44833,-82
1.45000,-79
1.45167,-74
1.45333,-70
1.45500,-67
1.45667,-64
1.45833,-61
1.46000,-58
1.46167,-55
1.46333,-53
1.46500,-50
1.46667,-47
1.46833,-44
1.47000,-40
1.47167,-35
1.47333,-30
1.47500,-24
1.47667,-16
1.47833,-9
1.48000,-2
1.48167,4
1.48333,11
1.48500,18
1.48667,26
1.48833,34
1.49000,43
1.49167,53
1.49333,65
1.49500,77
1.49667,89
1.49833,100
1.50000,112
1.50167,126
1.50333,138
1.50500,148
1.50667,156
1.50833,163
1.51000,170
1.51167,176
1.51333,183
1.51500,191
1.51667,201
1.51833,212
1.52000,223
1.52167,236
1.52333,249
1.52500,265
1.52667,283
1.52833,300
1.53000,316
1.53167,330
1.53333,345
1.53500,361
1.53667,375
1.53833,388
1.54000,399
1.54167,409
1.54333,420
1.54500,430
1.54667,440
1.54833,450
1.55000,460
1.55167,472
1.55333,483
1.55500,496
1.55667,509
1.55833,523
1.56000,540
1.56167,557
1.56333,573
1.56500,589
1.56667,605
1.56833,623
1.57000,641
1.57167,658
1.57333,674
1.57500,691
1.57667,710
1.57833,728
1.58000,746
1.58167,763
1.58333,782
1.58500,803
1.58667,824
1.58833,843
1.59000,862
1.59167,881
1.59333,902
1.59500,922
1.59667,941
1.59833,959
1.60000,978
1.60167,999
1.60333,1020
1.60500,1038
1.60667,1054
1.60833,1072
1.61000,1090
1.61167,1109
1.61333,1127
1.61500,1145
1.61667,1166
1.61833,1190
1.62000,1213
1.62167,1236
1.62333,1259
1.62500,1285
1.62667,1313
1.62833,1340
1.63000,1365
1.63167,1387
1.63333,1408
1.63500,1432
1.63667,1454
1.63833,1476
1.64000,1497
1.64167,1520
1.64333,1545
1.64500,1571
1.64667,1595
1.64833,1619
1.65000,1645
1.65167,1673
1.65333,1702
1.65500,1729
1.65667,1755
1.65833,1783
1.66000,1814
1.66167,1845
1.66333,1873
1.66500,1901
1.66667,1929
1.66833,1961
1.67000,1992
1.67167,2020
1.67333,2047
1.67500,2075
1.67667,2106
1.67833,2136
1.68000,2164
1.68167,2190
1.68333,2218
1.68500,2248
1.68667,2278
1.68833,2304
1.69000,2328
1.69167,2353
1.69333,2380
1.69500,2406
1.69667,2431
1.69833,2456
1.70000,2483
1.70167,2512
1.70333,2542
1.70500,2568
1.70667,2593
1.70833,2620
1.71000,2648
1.71167,2677
1.71333,2704
1.71500,2731
1.71667,2760
1.71833,2792
1.72000,2824
1.72167,2855
1.72333,2886
1.72500,2919
1.72667,2956
1.72833,2992
1.73000,3025
1.73167,3056
1.73333,3089
1.73500,3124
1.73667,3158
1.73833,3190
1.74000,3221
1.74167,3253
1.74333,3290
1.74500,3325
1.74667,3358
1.74833,3391
1.75000,3426
1.75167,3464
1.75333,3502
1.75500,3538
1.75667,3574
1.75833,3612
1.76000,3655
1.76167,3697
1.76333,3736
1.76500,3774
1.76667,3814
1.76833,3858
1.77000,3902
1.77167,3942
1.77333,3982
1.77500,4025
1.77667,4073
1.77833,4120
1.78000,4164
1.78167,4208
1.78333,4256
1.78500,4309
1.78667,4361
1.78833,4408
1.79000,4453
1.79167,4499
1.79333,4549
1.79500,4598
1.79667,4641
1.79833,4682
1.80000,4725
1.80167,4771
1.80333,4815
1.80500,4855
1.80667,4893
1.80833,4932
1.81000,4974
1.81167,5015
1.81333,5052
1.81500,5087
1.81667,5123
1.81833,5162
1.82000,5200
1.82167,5235
1.82333,5267
1.82500,5301
1.82667,5339
1.82833,5375
1.83000,5407
1.83167,5437
1.83333,5468
1.83500,5502
1.83667,5534
1.83833,5563
1.84000,5591
1.84167,5620
1.84333,5651
1.84500,5682
1.84667,5710
1.84833,5738
1.85000,5767
1.85167,5800
1.85333,5832
1.85500,5862
1.85667,5893
1.85833,5925
1.86000,5961
1.86167,5996
1.86333,6030
1.86500,6063
1.86667,6098
1.86833,6137
1.87000,6176
1.87167,6212
1.87333,6248
1.87500,6286
1.87667,6328
1.87833,6370
1.88000,6407
1.88167,6443
1.88333,6481
1.88500,6522
1.88667,6561
1.88833,6598
1.89000,6633
1.89167,6671
1.89333,6712
1.89500,6752
1.89667,6790
1.89833,6827
1.90000,6866
1.90167,6910
1.90333,6953
1.90500,6992
1.90667,7029
1.90833,7067
1.91000,7109
1.91167,7150
1.91333,7188
1.91500,7225
1.91667,7265
1.91833,7309
1.92000,7353
1.92167,7394
1.92333,7435
1.92500,7478
1.92667,7527
1.92833,7575
1.93000,7617
1.93167,7656
1.93333,7697
1.93500,7741
1.93667,7784
1.93833,7823
1.94000,7861
1.94167,7901
1.94333,7945
1.94500,7988
1.94667,8028
1.94833,8068
1.95000,8110
1.95167,8157
1.95333,8202
1.95500,8244
1.95667,8285
1.95833,8327
1.96000,8374
1.96167,8419
1.96333,8460
1.96500,8500
1.96667,8541
1.96833,8587
1.97000,8632
1.97167,8673
1.97333,8712
1.97500,8753
1.97667,8799
1.97833,8843
1.98000,8883
1.98167,8921
1.98333,8960
1.98500,9003
1.98667,9045
1.98833,9084
1.99000,9122
1.99167,9162
1.99333,9206
1.99500,9249
1.99667,9290
1.99833,9330
2.00000,9373
2.00167,9421
2.00333,9468
2.00500,9509
2.00667,9547
2.00833,9587
2.01000,9629
2.01167,9670
2.01333,9708
2.01500,9745
2.01667,9784
2.01833,9828
2.02000,9871
2.02167,9911
2.02333,9950
2.02500,9993
2.02667,10041
2.02833,10087
2.03000,10131
2.03167,10173
2.03333,10218
2.03500,10267
2.03667,10316
2.03833,10361
2.04000,10405
2.04167,10452
2.04333,10505
2.04500,10556
2.04667,10602
2.04833,10645
2.05000,10690
2.05167,10738
2.05333,10785
2.05500,10828
2.05667,10869
2.05833,10911
2.06000,10957
2.06167,11003
2.06333,11045
2.06500,11086
2.06667,11130
2.06833,11179
2.07000,11227
2.07167,11271
2.07333,11313
2.07500,11356
2.07667,11403
2.07833,11449
2.08000,11491
2.08167,11530
2.08333,11571
2.08500,11616
2.08667,11660
2.08833,11700
2.09000,11740
2.09167,11783
2.09333,11831
2.09500,11878
2.09667,11922
2.09833,11965
2.10000,12011
2.10167,12062
2.10333,12111
2.10500,12155
2.10667,12197
2.10833,12240
2.11000,12287
2.11167,12332
2.11333,12374
2.11500,12414
2.11667,12456
2.11833,12503
2.12000,12548
2.12167,12590
2.12333,12630
2.12500,12672
2.12667,12719
2.12833,12764
2.13000,12805
2.13167,12844
2.13333,12885
2.13500,12929
