[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-old_6_04.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.87333,6219
1.87500,6256
1.87667,6293
1.87833,6328
1.88000,6362
1.88167,6399
1.88333,6440
1.88500,6481
1.88667,6518
1.88833,6555
1.89000,6594
1.89167,6638
1.89333,6681
1.89500,6720
1.89667,6758
1.89833,6798
1.90000,6842
1.90167,6885
1.90333,6925
1.90500,6964
1.90667,7005
1.90833,7051
1.91000,7095
1.91167,7137
1.91333,7177
1.91500,7219
1.91667,7267
1.91833,7312
1.92000,7354
1.92167,7394
1.92333,7436
1.92500,7482
1.92667,7526
1.92833,7566
1.93000,7604
1.93167,7644
1.93333,7687
1.93500,7729
1.93667,7767
1.93833,7804
1.94000,7842
1.94167,7885
1.94333,7927
1.94500,7966
1.94667,8004
1.94833,8045
1.95000,8092
1.95167,8137
1.95333,8178
1.95500,8218
1.95667,8260
1.95833,8306
1.96000,8351
1.96167,8392
1.96333,8433
1.96500,8475
1.96667,8522
1.96833,8569
1.97000,8611
1.97167,8653
1.97333,8697
1.97500,8745
1.97667,8792
1.97833,8834
1.98000,8874
1.98167,8914
1.98333,8958
1.98500,9001
1.98667,9040
1.98833,9079
1.99000,9119
1.99167,9164
1.99333,9208
1.99500,9249
1.99667,9289
1.99833,9330
2.00000,9376
2.00167,9421
2.00333,9462
2.00500,9501
2.00667,9541
2.00833,9585
2.01000,9628
2.01167,9668
2.01333,9707
2.01500,9748
2.01667,9794
2.01833,9838
2.02000,9879
2.02167,9918
2.02333,9958
2.02500,10003
2.02667,10048
2.02833,10090
2.03000,10133
2.03167,10180
2.03333,10233
2.03500,10284
2.03667,10331
2.03833,10375
2.04000,10421
2.04167,10471
2.04333,10518
2.04500,10559
2.04667,10595
2.04833,10631
2.05000,10669
2.05167,10705
2.05333,10740
2.05500,10774
2.05667,10811
2.05833,10853
2.06000,10895
2.06167,10934
2.06333,10974
2.06500,11016
2.06667,11063
2.06833,11109
2.07000,11151
2.07167,11192
2.07333,11234
2.07500,11281
2.07667,11326
2.07833,11366
2.08000,11404
2.08167,11442
2.08333,11484
2.08500,11524
2.08667,11562
2.08833,11599
2.09000,11638
2.09167,11682
2.09333,11725
2.09500,11766
2.09667,11808
2.09833,11852
2.10000,11902
2.10167,11952
2.10333,11998
2.10500,12043
2.10667,12091
2.10833,12144
2.11000,12196
2.11167,12243
2.11333,12289
2.11500,12337
2.11667,12390
2.11833,12441
2.12000,12486
2.12167,12530
2.12333,12574
2.12500,12622
2.12667,12670
2.12833,12716
2.13000,12763
2.13167,12814
2.13333,12873
2.13500,12930
2.13667,12981
2.13833,13029
2.14000,13077
2.14167,13130
2.14333,13180
2.14500,13223
2.14667,13262
2.14833,13301
2.15000,13342
2.15167,13383
2.15333,13422
2.15500,13461
2.15667,13503
2.15833,13551
2.16000,13599
2.16167,13643
2.16333,13685
2.16500,13730
2.16667,13780
2.16833,13829
2.17000,13874
2.17167,13916
2.17333,13961
2.17500,14011
2.17667,14059
2.17833,14102
2.18000,14143
2.18167,14184
2.18333,14230
2.18500,14275
2.18667,14318
2.18833,14361
2.19000,14407
2.19167,14458
2.19333,14509
2.19500,14557
2.19667,14605
2.19833,14656
2.20000,14713
2.20167,14769
2.20333,14821
2.20500,14871
2.20667,14924
2.20833,14983
2.21000,15041
2.21167,15098
2.21333,15156
2.21500,15220
2.21667,15292
2.21833,15366
2.22000,15438
2.22167,15513
2.22333,15596
2.22500,15691
2.22667,15788
2.22833,15884
2.23000,15983
2.23167,16094
2.23333,16220
2.23500,16346
2.23667,16466
2.23833,16584
2.24000,16711
2.24167,16854
2.24333,16994
2.24500,17124
2.24667,17250
2.24833,17383
2.25000,17530
2.25167,17674
2.25333,17806
2.25500,17934
2.25667,18068
2.25833,18217
2.26000,18358
2.26167,18482
2.26333,18595
2.26500,18708
2.26667,18829
2.26833,18940
2.27000,19033
2.27167,19112
2.27333,19185
2.27500,19261
2.27667,19328
2.27833,19381
2.28000,19424
2.28167,19462
2.28333,19499
2.28500,19531
2.28667,19556
2.28833,19575
2.29000,19592
2.29167,19608
2.29333,19622
2.29500,19632
2.29667,19640
2.29833,19645
2.30000,19650
2.30167,19653
2.30333,19654
2.30500,19653
2.30667,19650
2.30833,19645
2.31000,19640
2.31167,19634
2.31333,19628
2.31500,19622
2.31667,19614
2.31833,19607
2.32000,19603
2.32167,19602
2.32333,19602
2.32500,19604
2.32667,19609
2.32833,19618
2.33000,19631
2.33167,19650
2.33333,19673
2.33500,19697
2.33667,19720
2.33833,19742
2.34000,19765
2.34167,19791
2.34333,19816
2.34500,19839
2.34667,19861
2.34833,19884
2.35000,19909
2.35167,19934
2.35333,19959
2.35500,19984
2.35667,20012
2.35833,20045
2.36000,20076
2.36167,20106
2.36333,20134
2.36500,20163
2.36667,20195
2.36833,20227
2.37000,20257
2.37167,20288
2.37333,20320
2.37500,20356
2.37667,20392
